rev_id,sentiment,sentiment_score
202972333,negative,-0.948849
202973425,negative,-0.985998
202976186,negative,-0.710127
202977538,negative,-0.597124
202984758,negative,-0.623016
202985603,negative,-0.640133
202985790,negative,-0.890631
202992423,neutral,0.0
202992493,negative,-0.379878
202992603,neutral,0.0
202992658,neutral,0.0
202993534,negative,-0.90743
202999972,negative,-0.976387
203005836,negative,-0.999619
203005914,negative,-0.982027
203015741,neutral,0.0
203017373,negative,-0.973535
203019264,positive,0.581128
203021467,neutral,0.0
203022426,negative,-0.994283
203034029,negative,-0.984949
203038058,neutral,0.0
203041943,negative,-0.797332
203042241,neutral,0.0
203047590,negative,-0.999998
203051588,negative,-0.523019
203065133,negative,-0.883291
203069495,negative,-0.592064
203079441,negative,-0.607378
203104097,positive,0.940137
203104486,positive,0.954645
405664345,negative,-0.818134
405729273,neutral,0.0
405729808,negative,-0.623742
405734330,negative,-0.950239
405751260,positive,0.686375
408458024,negative,-0.917251
408470894,neutral,0.0
408484429,negative,-0.999989
408485019,negative,-0.936906
408543475,negative,-0.689949
408548120,negative,-0.845715
408605553,negative,-0.846403
408606248,negative,-0.680674
408606479,neutral,0.0
408611291,negative,-0.989303
408634045,positive,0.306431
408646588,negative,-0.567792
408668661,negative,-0.917756
408668861,negative,-0.941408
408696572,negative,-0.793548
408705166,negative,-0.696997
408718290,negative,-0.353335
408719405,positive,0.432902
408748128,positive,0.754328
408751802,negative,-0.825853
408759407,neutral,0.0
408760314,positive,0.901047
408775791,positive,0.960344
408781221,positive,0.94668
408788803,neutral,0.0
408791301,neutral,0.0
408798277,negative,-0.772116
408802061,negative,-0.836147
408814118,negative,-0.837375
408816327,negative,-0.864873
408837811,positive,0.952386
408840360,positive,0.701388
408842269,neutral,0.0
408844610,negative,-0.872254
408900358,negative,-0.492655
408911136,negative,-0.976753
408912958,negative,-0.936135
408914450,negative,-0.99985
408926727,positive,0.9497
408951253,negative,-0.998136
408997447,negative,-0.992016
409006246,neutral,0.0
409010538,negative,-0.416122
409010860,neutral,0.0
409026966,positive,0.68222
409032050,negative,-0.994159
409033794,negative,-0.548712
409038921,neutral,0.0
409042573,negative,-0.555252
409048245,negative,-0.68618
409048848,negative,-0.83965
409049327,positive,0.756419
409049694,negative,-0.968369
409070387,positive,0.921348
107314325,neutral,0.0
107315087,negative,-0.888853
107315299,negative,-0.585612
107316274,positive,0.986406
107327378,negative,-0.999958
107331167,negative,-0.973044
107348426,negative,-0.90656
107348736,negative,-0.971248
107349014,neutral,0.0
107349173,neutral,0.0
107356908,negative,-0.765402
107382413,negative,-0.583891
107408731,neutral,0.0
107409319,negative,-0.975859
107425824,neutral,0.0
107517227,negative,-0.806962
107549316,negative,-0.811737
107550026,positive,0.518847
109191402,negative,-0.898622
109192877,negative,-0.801675
109206283,negative,-0.42845
109209671,negative,-0.841997
109211140,negative,-0.953833
109211432,negative,-0.653971
109237334,negative,-0.962161
109237629,negative,-0.845256
109239340,negative,-0.993778
109240059,negative,-0.951827
109240260,negative,-0.999121
109240413,negative,-0.982649
109241109,negative,-0.922451
109241139,negative,-0.930862
109242647,negative,-0.436541
109242658,negative,-0.912977
109244265,negative,-0.970889
109254135,negative,-0.658678
109256707,negative,-0.970303
109257422,negative,-0.978726
109257724,negative,-0.817865
109258045,negative,-0.857688
109260587,neutral,0.0
109261339,negative,-0.933492
109261996,negative,-0.499205
109266962,negative,-0.954075
109302811,neutral,0.0
109319327,negative,-0.800895
109327001,negative,-0.908161
109328211,negative,-0.915407
109329438,negative,-0.961868
109330461,negative,-0.811341
109330609,negative,-0.871306
109331473,negative,-0.987971
109331477,negative,-0.59607
109337997,positive,0.876575
109345761,negative,-0.957746
109352998,negative,-0.906234
109354804,positive,0.803386
109358805,neutral,0.0
109361241,negative,-0.950727
109361807,negative,-0.891445
109362273,negative,-0.978994
109365690,negative,-0.922611
109396929,negative,-0.963728
109403547,negative,-0.878059
109407592,negative,-0.989019
109409103,negative,-0.835452
109411804,negative,-0.87777
109412801,negative,-0.844307
109415895,negative,-0.846149
679715845,negative,-0.393853
679716247,neutral,0.0
679716562,negative,-0.910065
679719965,neutral,0.0
679721101,negative,-0.999998
679721926,neutral,0.0
679731268,negative,-0.548787
679738735,positive,0.762878
679738967,neutral,0.0
679739013,neutral,0.0
679739812,negative,-0.843254
679762028,negative,-0.965549
679764943,negative,-0.837335
679767400,positive,0.429265
679768168,negative,-0.920988
679772308,negative,-0.812488
679773605,positive,0.794734
679775869,negative,-0.895032
679777389,neutral,0.0
679778836,negative,-0.851941
679790883,negative,-0.731005
683146352,negative,-0.651224
683221545,negative,-0.704927
683223605,neutral,0.0
683243866,neutral,0.0
683302133,neutral,0.0
683327300,neutral,0.0
683329234,negative,-0.796653
683389104,neutral,0.0
683404106,negative,-0.62283
683416233,negative,-0.326541
683433035,negative,-0.993518
683488344,negative,-0.858673
683608730,negative,-0.914865
683619449,negative,-0.298485
683666632,negative,-0.883333
683667978,negative,-0.628554
683669283,negative,-0.790174
683681337,positive,0.355705
683688870,negative,-0.96922
683722026,neutral,0.0
683732636,neutral,0.0
683775391,negative,-0.959502
683776974,positive,0.639725
683777196,negative,-0.869013
203108343,positive,0.776804
203109655,neutral,0.0
203110430,positive,0.697767
203111211,positive,0.702754
203121925,negative,-0.982267
203122532,negative,-0.785232
203123047,negative,-0.933708
203125321,negative,-0.934123
203133592,positive,0.750915
203138904,positive,0.621026
203140955,negative,-0.996241
203150783,negative,-0.603129
203150929,negative,-0.931141
203158730,positive,0.937499
203159167,neutral,0.0
203171274,negative,-0.71111
203178308,negative,-0.852569
203178568,negative,-0.897398
203186769,negative,-0.642449
203187242,negative,-0.869663
203189110,negative,-0.989361
203193303,negative,-0.813525
203199897,positive,0.927884
203207226,negative,-0.730485
203223848,neutral,0.0
203227986,negative,-0.904748
203229474,negative,-0.986209
203229630,neutral,0.0
203229889,neutral,0.0
204206295,negative,-0.632646
204212766,negative,-0.761899
204214010,negative,-0.874681
204223385,negative,-0.911517
204226550,negative,-0.736137
204227926,negative,-0.764267
204228285,negative,-0.709106
204228734,neutral,0.0
204229082,negative,-0.645766
204231455,negative,-0.689558
204233341,negative,-0.867697
204237641,negative,-0.93349
204241689,neutral,0.0
204242364,negative,-0.926033
204242563,positive,0.783047
204243653,positive,0.92275
409074238,negative,-0.766602
409075013,neutral,0.0
409075841,negative,-0.662367
409075902,neutral,0.0
409101619,negative,-0.870976
409110608,negative,-0.483772
409112964,negative,-0.331436
409114077,negative,-0.847762
409134531,negative,-0.817444
411404887,positive,0.770055
411440436,neutral,0.0
411440827,negative,-0.618302
411442050,neutral,0.0
411445134,positive,0.990474
411453294,negative,-0.967604
411459090,negative,-0.968875
411463628,negative,-0.567992
411474221,negative,-0.80845
411489342,negative,-0.701507
411490871,negative,-0.811634
411507940,neutral,0.0
411507987,negative,-0.91389
411512731,negative,-0.306336
411540587,neutral,0.0
411589529,negative,-0.726301
411603159,negative,-0.962411
411615344,neutral,0.0
411615903,neutral,0.0
411620379,neutral,0.0
411620634,negative,-0.919347
411621225,neutral,0.0
411621863,positive,0.349304
411622353,positive,0.566868
411645916,positive,0.246797
411659282,positive,0.676033
411688496,negative,-0.895299
411695347,positive,0.472115
411740406,negative,-0.887532
411740667,negative,-0.691405
411742313,negative,-0.808599
411780426,neutral,0.0
411810861,negative,-0.734071
411828269,negative,-0.898932
411828948,negative,-0.79597
411829270,negative,-0.395798
411836614,negative,-0.952079
411838783,neutral,0.0
411843495,negative,-0.99698
411843626,negative,-0.82979
411843727,negative,-0.892196
411844755,negative,-0.892411
411846002,negative,-0.957401
411846506,negative,-0.535828
411863298,positive,0.620446
411866917,negative,-0.880461
411877766,neutral,0.0
411879247,positive,0.956473
411880354,neutral,0.0
411890240,negative,-0.976867
411896324,neutral,0.0
414365779,positive,0.291372
414383114,neutral,0.0
414384603,negative,-0.463463
414389619,negative,-0.515522
414390052,positive,0.362088
414436552,neutral,0.0
414436773,neutral,0.0
109419711,negative,-0.987337
109426324,negative,-0.903402
109426474,negative,-0.855332
109426759,negative,-0.616836
109427069,negative,-0.573727
110817194,negative,-0.59988
110829821,negative,-0.997165
110831697,negative,-0.856908
110836916,negative,-0.847555
110839590,neutral,0.0
110851333,negative,-0.93474
110870152,negative,-0.648839
110870461,neutral,0.0
110878791,negative,-0.985553
110903088,neutral,0.0
110909993,negative,-0.996506
110917917,negative,-0.94683
110927409,positive,0.571567
110930051,positive,0.389705
110931128,negative,-0.682297
110952164,neutral,0.0
110973275,negative,-0.915907
110978285,negative,-0.804852
110985521,negative,-0.999999
110985806,negative,-0.986638
110987123,negative,-0.999034
110991331,negative,-0.980021
111009403,negative,-0.884463
112542327,negative,-0.829475
112542718,negative,-0.968074
112543095,negative,-0.758789
112543438,negative,-0.899197
112544019,positive,0.590228
112544116,negative,-0.965476
112546710,neutral,0.0
112552688,negative,-0.994712
112553887,positive,0.76296
112572250,positive,0.579902
112590768,neutral,0.0
112596762,negative,-0.463654
112599678,negative,-0.910164
112603771,positive,0.37097
112635183,neutral,0.0
112635219,neutral,0.0
112635490,positive,0.25347
112640207,negative,-0.916581
112640664,negative,-0.839511
112641331,negative,-0.968805
686629195,negative,-0.629705
686629882,negative,-0.976988
686661720,negative,-0.825768
686664875,positive,0.450019
686682358,negative,-0.629499
686683465,negative,-0.998202
686747223,positive,0.652425
686749916,negative,-0.92884
686779662,negative,-0.998462
686780219,negative,-0.897336
686791153,positive,0.900891
686795952,positive,0.286925
686822312,negative,-0.867308
686823199,negative,-0.696445
686825285,negative,-0.967342
686852177,positive,0.922361
686864856,negative,-0.904078
686883653,negative,-0.53599
686910243,negative,-0.981545
686919817,negative,-0.932823
686920619,negative,-0.780829
690869647,negative,-0.526548
690871598,negative,-0.98764
690966840,neutral,0.0
690995808,negative,-0.948586
691028897,neutral,0.0
691041686,negative,-0.627691
691043627,positive,0.796821
691055401,negative,-0.332685
691115712,positive,0.796415
691162781,negative,-0.969996
691181829,positive,0.576378
691184370,negative,-0.851972
691186204,negative,-0.859209
691186534,negative,-0.800885
204244074,neutral,0.0
204244752,positive,0.91122
204254040,positive,0.681969
204254245,negative,-0.693988
204255308,negative,-0.910746
204255612,negative,-0.822559
204256746,negative,-0.844559
204257714,negative,-0.650078
204257961,negative,-0.80867
204258202,negative,-0.772017
204258763,negative,-0.993727
204272250,negative,-0.448782
204293312,neutral,0.0
204296706,negative,-0.82101
204300546,negative,-0.887017
204304884,negative,-0.871408
204308237,negative,-0.999993
204315800,positive,0.616341
204328002,neutral,0.0
204344811,negative,-0.680404
204349746,negative,-0.872836
204360894,negative,-0.98743
204370502,negative,-0.991845
204370983,negative,-0.800331
204371279,negative,-0.821501
204372173,negative,-0.986103
204401797,neutral,0.0
204401958,neutral,0.0
204433105,negative,-0.8858
206035356,negative,-0.975488
206047264,positive,0.806433
206050308,negative,-0.290259
206055184,positive,0.981076
206056998,negative,-0.809242
206061122,neutral,0.0
206069317,neutral,0.0
206074185,positive,0.918095
206077882,negative,-0.920693
206089414,negative,-0.607859
206114639,neutral,0.0
206135486,negative,-0.83092
206184187,negative,-0.342741
206187848,negative,-0.763913
206193189,negative,-0.747875
206193355,neutral,0.0
206194819,negative,-0.732047
206219109,negative,-0.900296
206227097,negative,-0.751716
206227529,negative,-0.869406
206229186,neutral,0.0
206231765,positive,0.690496
206244208,negative,-0.851924
206244710,positive,0.849387
206250721,neutral,0.0
206254566,negative,-0.882961
206257377,neutral,0.0
206260246,neutral,0.0
206263355,negative,-0.742773
206263991,positive,0.236687
206266796,negative,-0.832822
206271891,neutral,0.0
206287288,negative,-0.961124
206292089,negative,-0.990119
206294523,negative,-0.689591
206295422,negative,-0.745158
206297104,negative,-0.922417
206305193,negative,-0.746965
206307617,negative,-0.528587
414457423,neutral,0.0
414112575,positive,0.599408
414117125,positive,0.829681
414142198,negative,-0.60716
414144382,negative,-0.95094
414145653,negative,-0.752795
414153005,negative,-0.840803
414154236,positive,0.493076
414160978,negative,-0.969339
414162305,negative,-0.913174
414174548,negative,-0.641624
414189555,negative,-0.90639
414190584,neutral,0.0
414191076,negative,-0.933879
414192588,negative,-0.450818
414202363,negative,-0.330637
414210855,negative,-0.968908
414227696,neutral,0.0
414238504,negative,-0.825755
414246858,neutral,0.0
414253685,negative,-0.674204
414259202,negative,-0.290315
414260453,neutral,0.0
414266970,negative,-0.856321
414267122,negative,-0.843296
414269528,negative,-0.463471
414269835,negative,-0.315771
414271587,negative,-0.702805
414288832,negative,-0.878481
70146680,negative,-0.572042
70158746,negative,-0.663505
70161706,negative,-0.846233
70161831,neutral,0.0
71622459,negative,-0.878313
71625569,negative,-0.864121
71642607,negative,-0.915471
71662399,negative,-0.831933
71663793,positive,0.900925
71678660,negative,-0.970175
71678757,positive,0.923942
71689299,negative,-0.470659
71720531,negative,-0.981876
71721573,negative,-0.633793
71769936,negative,-0.397716
71771432,neutral,0.0
71777324,negative,-0.796547
71806498,neutral,0.0
71822320,negative,-0.937806
71824783,positive,0.934207
71828533,negative,-0.664605
71830113,neutral,0.0
71831767,negative,-0.985781
71832178,negative,-0.889421
71832583,negative,-0.908961
71861635,negative,-0.39773
71862896,negative,-0.975908
71881496,negative,-0.871769
71891136,neutral,0.0
71891399,negative,-0.966839
71891889,negative,-0.99418
71892819,negative,-0.99997
71897189,positive,0.720992
71907947,positive,0.565791
71928938,neutral,0.0
71949623,neutral,0.0
71968171,neutral,0.0
71969543,neutral,0.0
71989349,neutral,0.0
71990589,negative,-0.790775
72002363,negative,-0.765213
72003342,negative,-0.805446
72008565,neutral,0.0
72029007,negative,-0.488417
72034402,positive,0.303777
72042232,neutral,0.0
112641368,negative,-0.631591
112645605,negative,-0.863564
112648968,positive,0.583624
112656032,negative,-0.845476
112694017,negative,-0.630055
112699275,negative,-0.703753
112699953,negative,-0.43973
112706670,negative,-0.724506
112735222,positive,0.352436
112745850,positive,0.808824
112746900,negative,-0.793463
112764096,neutral,0.0
112768606,negative,-0.99823
112769498,negative,-0.952951
112769949,neutral,0.0
112810488,negative,-0.678944
112813391,negative,-0.875723
112814895,negative,-0.881967
112815778,negative,-0.659221
112822411,positive,0.692576
112837206,negative,-0.923654
114311189,negative,-0.941003
114311472,positive,0.488565
114317101,negative,-0.95814
114317720,negative,-0.965979
114318294,negative,-0.979547
114318958,negative,-0.999902
114320763,negative,-0.990767
114320797,negative,-0.943828
114320998,negative,-0.763642
114332101,positive,0.663992
114336210,negative,-0.965663
114354686,positive,0.942911
114389517,negative,-0.98169
114408205,negative,-0.94997
114418435,positive,0.804118
114420256,negative,-0.427396
114420599,neutral,0.0
114421458,positive,0.805522
114421464,negative,-0.99285
114421679,negative,-0.990452
114421706,negative,-0.939117
114422196,negative,-0.663504
114431171,negative,-0.736382
114443726,negative,-0.376224
114447828,neutral,0.0
114453786,negative,-0.655097
114454094,neutral,0.0
114466220,negative,-0.868971
114470685,neutral,0.0
114484659,negative,-0.594367
114494216,positive,0.307549
114494385,neutral,0.0
114510623,negative,-0.962068
114511350,negative,-0.93743
114516398,positive,0.331482
691187709,negative,-0.556106
691187905,neutral,0.0
691191222,neutral,0.0
691191389,neutral,0.0
691191478,positive,0.993655
691193993,neutral,0.0
691197454,negative,-0.609199
691200410,negative,-0.73032
691202883,negative,-0.836929
691207814,neutral,0.0
691210285,negative,-0.834685
691210934,negative,-0.825645
691214295,neutral,0.0
691229341,negative,-0.814354
691230141,negative,-0.731271
691246666,negative,-0.919119
691263759,negative,-0.580729
691267209,positive,0.430283
691269981,negative,-0.713825
691271239,negative,-0.822474
691272316,positive,0.565581
691272320,negative,-0.284525
691272747,neutral,0.0
691273245,negative,-0.416402
691274736,negative,-0.955088
691275427,negative,-0.771913
691279242,negative,-0.46749
691282590,neutral,0.0
691283830,negative,-0.535721
691284662,neutral,0.0
691285157,neutral,0.0
691292216,neutral,0.0
691326096,negative,-0.994379
694526673,positive,0.590477
694565874,negative,-0.989806
694573007,positive,0.524975
694598914,negative,-0.624709
694611371,negative,-0.940444
694611516,negative,-0.959151
694619363,negative,-0.318522
694622830,positive,0.681227
694638832,negative,-0.83149
694650577,negative,-0.998128
694651311,negative,-0.551136
694663115,positive,0.529942
694680873,negative,-0.801445
694709736,neutral,0.0
694710435,negative,-0.823931
694733206,neutral,0.0
694742889,negative,-0.692562
694749130,negative,-0.870967
694788193,negative,-0.862769
694843412,neutral,0.0
694845046,positive,0.305066
694886458,neutral,0.0
694886577,negative,-0.894353
694910227,negative,-0.971795
694912684,negative,-0.80196
694912744,negative,-0.798295
694912776,negative,-0.935696
694913364,negative,-0.912954
694913510,positive,0.722763
694979350,negative,-0.991711
206308546,negative,-0.713068
206326710,negative,-0.829371
206328106,neutral,0.0
207801338,negative,-0.884193
207802773,positive,0.961371
207811099,neutral,0.0
207814158,neutral,0.0
207859609,positive,0.999191
207859842,negative,-0.740782
207860727,negative,-0.762338
207864120,negative,-0.823227
207870546,negative,-0.87426
207871034,neutral,0.0
207871885,neutral,0.0
207872383,negative,-0.834428
207880483,negative,-0.267697
207881755,negative,-0.844211
207882504,neutral,0.0
207882953,neutral,0.0
207883594,positive,0.333337
207887667,negative,-0.851471
207893926,negative,-0.388337
207922643,neutral,0.0
207934046,negative,-0.713413
207935293,negative,-0.712691
207943073,negative,-0.926963
207943276,negative,-0.983859
207944785,neutral,0.0
207961824,negative,-0.74549
207962546,neutral,0.0
207963746,negative,-0.984068
207974311,positive,0.825551
207981041,negative,-0.303516
208018362,negative,-0.701709
208025911,negative,-0.584142
208026536,negative,-0.330967
208028360,neutral,0.0
208032468,neutral,0.0
208032631,negative,-0.57874
208033656,negative,-0.897565
208038351,negative,-0.758103
208043785,neutral,0.0
208045994,negative,-0.489181
208047678,neutral,0.0
208054559,positive,0.828166
208054708,positive,0.922003
208067982,positive,0.909041
208068870,negative,-0.589597
208070438,positive,0.849098
208083985,positive,0.745768
208087383,neutral,0.0
208089437,negative,-0.373807
208095734,negative,-0.978291
208101719,neutral,0.0
209627633,positive,0.909213
209629814,negative,-0.905746
209631748,negative,-0.586141
209636500,negative,-0.999966
209638176,negative,-0.808265
209648697,positive,0.702956
209686803,negative,-0.887942
209688073,negative,-0.783212
72057430,negative,-0.460371
72057769,negative,-0.746858
72058248,negative,-0.78924
72058438,negative,-0.579328
72061884,negative,-0.762125
72068058,negative,-0.948595
72068488,negative,-0.475615
72071099,negative,-0.714197
72072137,negative,-0.99722
72072482,positive,0.848168
72072970,negative,-0.905541
73403096,neutral,0.0
73404274,neutral,0.0
73407156,negative,-0.760191
73407478,neutral,0.0
73410339,negative,-0.662491
73412564,negative,-0.507095
73413154,negative,-0.970623
73413455,neutral,0.0
73414352,neutral,0.0
73417279,negative,-0.465948
73429531,negative,-0.967501
73430369,negative,-0.969606
73430914,negative,-0.978063
73431233,neutral,0.0
73433396,negative,-0.706622
73435060,negative,-0.942283
73444554,negative,-0.729301
73458091,positive,0.281284
73476326,neutral,0.0
73486917,negative,-0.677295
73487024,neutral,0.0
73488662,negative,-0.880068
73495710,negative,-0.975825
73495871,negative,-0.909207
73498123,negative,-0.997192
73499884,negative,-0.705353
73508112,neutral,0.0
73510443,negative,-0.293544
73516993,negative,-0.693003
73520335,negative,-0.958452
73521353,negative,-0.886111
73522205,negative,-0.924938
73522962,neutral,0.0
73526018,positive,0.550402
73526341,positive,0.550402
73526597,negative,-0.759388
73526610,negative,-0.627871
73526915,negative,-0.846494
114516468,negative,-0.746387
114518123,negative,-0.488952
114522269,positive,0.289182
114533053,positive,0.791369
114565845,neutral,0.0
114565961,positive,0.620957
114566432,neutral,0.0
114567610,negative,-0.892621
114568347,negative,-0.730509
114573079,negative,-0.984924
114573884,neutral,0.0
114606865,negative,-0.978545
114611381,negative,-0.853082
114611943,neutral,0.0
114616049,negative,-0.9525
114628634,negative,-0.654786
114632591,negative,-0.97909
114658334,negative,-0.667209
115987099,negative,-0.783595
115989708,negative,-0.971814
115998408,neutral,0.0
116019712,positive,0.920516
116051856,negative,-0.982603
116063877,negative,-0.674756
116073633,negative,-0.781428
116090029,negative,-0.914047
116095529,negative,-0.914267
116121213,negative,-0.87309
116148720,negative,-0.961168
116173525,negative,-0.978608
116173993,neutral,0.0
116174839,negative,-0.923862
116175795,negative,-0.985762
116194237,neutral,0.0
116199512,positive,0.412952
116212991,negative,-0.407687
116250876,negative,-0.811737
116251340,negative,-0.926931
116260244,positive,0.989787
116271722,negative,-0.983532
116274672,negative,-0.444437
116286010,negative,-0.61622
116321932,negative,-0.478901
116322842,negative,-0.932739
116344071,negative,-0.874421
116350966,negative,-0.846814
116353984,positive,0.593792
116357347,negative,-0.931962
117748429,negative,-0.849193
117769588,negative,-0.949795
117773872,negative,-0.52032
117787181,negative,-0.891392
117788502,negative,-0.990203
117792232,negative,-0.98388
117796083,negative,-0.993246
694983586,negative,-0.605644
694987248,positive,0.969287
694993021,positive,0.472455
695001453,positive,0.458636
695001624,positive,0.482597
695001641,positive,0.482597
695002130,negative,-0.984974
695022727,negative,-0.568724
695084472,negative,-0.649018
695085668,negative,-0.973938
695087196,negative,-0.740362
695092759,negative,-0.491848
695094377,negative,-0.85936
695096114,negative,-0.905946
695171168,neutral,0.0
695183272,negative,-0.883507
695186615,neutral,0.0
695197034,negative,-0.890161
695199720,negative,-0.971891
695201529,negative,-0.52208
695252435,negative,-0.962033
695284041,negative,-0.857422
695285426,negative,-0.674064
695299431,negative,-0.795139
695325785,negative,-0.930838
695328581,negative,-0.789078
698174378,negative,-0.633615
698182495,positive,0.39721
698194347,negative,-0.827101
698248346,neutral,0.0
698253545,negative,-0.917997
698258529,negative,-0.96554
698268345,negative,-0.819411
698276072,negative,-0.785623
698286921,neutral,0.0
681672435,negative,-0.999999
681763490,neutral,0.0
681780287,negative,-0.975082
681781018,negative,-0.523659
681781251,positive,0.850281
681801765,positive,0.342026
681811437,negative,-0.949659
681812491,negative,-0.932471
681835296,negative,-0.749734
681835685,negative,-0.809829
681850478,negative,-0.545918
681878626,negative,-0.994564
681903027,negative,-0.746474
681919238,negative,-0.739249
681920272,positive,0.370197
681920954,negative,-0.724138
681944595,negative,-0.925252
684941825,negative,-0.832608
684942684,negative,-0.989758
684943864,negative,-0.99998
209688584,negative,-0.865553
209691784,neutral,0.0
209710217,positive,0.996938
209710534,positive,0.969866
209710950,negative,-0.827466
209721443,negative,-0.934763
209722369,negative,-0.549257
209724704,negative,-0.868834
209726144,neutral,0.0
209730946,positive,0.947743
209731117,positive,0.947743
209731272,negative,-0.517776
209733143,positive,0.695741
209733663,positive,0.874494
209734285,neutral,0.0
209744357,negative,-0.952021
209756952,negative,-0.991896
209758732,negative,-0.828281
209770130,negative,-0.769366
209774430,neutral,0.0
209789331,negative,-0.900787
209800614,positive,0.694696
209810859,negative,-0.88309
209814236,negative,-0.750469
209852035,negative,-0.816727
209867200,negative,-0.43433
209874445,negative,-0.856632
209898064,neutral,0.0
209921577,negative,-0.702453
209925609,negative,-0.987807
211502737,negative,-0.994955
213134396,negative,-0.993958
213135479,negative,-0.763728
213142019,neutral,0.0
213144681,negative,-0.998981
213149387,positive,0.63297
213153604,negative,-0.726935
213154518,negative,-0.948934
213154696,negative,-0.940349
213184434,negative,-0.52986
213203072,neutral,0.0
213212208,negative,-0.949213
213224951,negative,-0.985076
213225653,negative,-0.847338
213226377,negative,-0.910164
213228428,negative,-0.879808
213228726,negative,-0.361036
213228845,negative,-0.937804
213243866,negative,-0.929164
213244241,negative,-0.836163
213255108,positive,0.528578
213257464,negative,-0.918771
213270398,negative,-0.837412
213271807,positive,0.576226
213277580,negative,-0.816512
213287834,negative,-0.87842
213291434,negative,-0.937399
213291828,negative,-0.889869
213291990,negative,-0.913713
213298644,negative,-0.3442
213300697,negative,-0.934031
213306180,negative,-0.881039
213312873,negative,-0.315438
213316875,neutral,0.0
213333372,positive,0.326756
213339048,negative,-0.497337
213345040,negative,-0.950137
213345910,negative,-0.850064
213348042,negative,-0.673345
74377443,negative,-0.63027
74377640,negative,-0.511711
117808127,negative,-0.771666
117824111,negative,-0.283816
117826088,negative,-0.38193
117826394,neutral,0.0
117826523,positive,0.424827
117829816,neutral,0.0
117830630,positive,0.562777
117834389,negative,-0.602593
117857052,positive,0.619461
117857317,negative,-0.9359
117858546,negative,-0.901788
117859505,neutral,0.0
117879410,positive,0.842875
117887631,positive,0.719665
117887982,negative,-0.939031
117888133,negative,-0.94223
117888832,neutral,0.0
117889017,negative,-0.946655
117889628,positive,0.83948
117889987,positive,0.943116
117906742,negative,-0.789122
117916740,negative,-0.819342
117934672,negative,-0.812694
117937131,neutral,0.0
117966125,negative,-0.911919
117969177,positive,0.650602
117972429,negative,-0.826637
117983519,negative,-0.570194
117997277,positive,0.605544
118000133,neutral,0.0
118001295,negative,-0.855465
118003439,positive,0.815548
118006978,negative,-0.868385
118014696,neutral,0.0
118016680,neutral,0.0
118025106,neutral,0.0
119926759,negative,-0.349704
119930531,negative,-0.515603
119941895,negative,-0.684142
119942665,negative,-0.586271
119943072,negative,-0.952101
119947641,positive,0.421543
119967809,negative,-0.976114
119967939,negative,-0.996993
119975761,negative,-0.616826
119976521,negative,-0.908821
119985269,neutral,0.0
119986014,neutral,0.0
119988591,neutral,0.0
109012032,positive,0.91699
109020689,negative,-0.979427
109020786,neutral,0.0
109041187,negative,-0.577736
109052696,negative,-0.427733
684950288,negative,-0.891301
684950809,positive,0.864396
684951266,negative,-0.945426
684951554,negative,-0.832963
684953216,negative,-0.80292
685018851,negative,-0.855626
685038942,neutral,0.0
685049249,negative,-0.425208
685119334,neutral,0.0
685127824,negative,-0.465353
685129690,negative,-0.476031
685130557,neutral,0.0
685136744,neutral,0.0
685136950,positive,0.293419
685137955,positive,0.48744
685138210,negative,-0.450531
685161054,neutral,0.0
685161180,positive,0.489254
685162901,negative,-0.558537
685217649,negative,-0.419945
685228311,negative,-0.677761
685235242,negative,-0.5581
685247598,neutral,0.0
685262575,negative,-0.329265
685317821,negative,-0.716951
685318102,neutral,0.0
685319031,neutral,0.0
685333214,negative,-0.608839
685333432,neutral,0.0
685333638,negative,-0.790226
685333941,neutral,0.0
685334391,negative,-0.953891
685407135,positive,0.693783
685415485,positive,0.991579
685434516,neutral,0.0
685452840,negative,-0.81403
685460566,negative,-0.908682
685488146,neutral,0.0
685541814,neutral,0.0
685543120,negative,-0.998617
685546098,negative,-0.995165
685559691,neutral,0.0
685594923,negative,-0.741823
685595563,neutral,0.0
685596509,negative,-0.998945
685597042,negative,-0.714091
685602058,negative,-0.673354
685604672,negative,-0.715935
688520030,negative,-0.986537
688521864,negative,-0.988609
688523372,negative,-0.981678
688631270,negative,-0.842848
688632453,negative,-0.98074
688647516,negative,-0.955408
688648112,negative,-0.640982
688686189,neutral,0.0
688781324,positive,0.368566
688789715,negative,-0.718492
688809413,negative,-0.998092
688809539,negative,-0.645089
688810068,negative,-0.925901
688824029,neutral,0.0
688939889,neutral,0.0
688977036,negative,-0.99844
688977263,neutral,0.0
688979895,neutral,0.0
688985511,negative,-0.823122
689036900,negative,-0.817374
689069450,negative,-0.750193
689089911,neutral,0.0
689090108,neutral,0.0
689098126,negative,-0.761278
213348137,negative,-0.724687
213364658,negative,-0.996363
213370828,negative,-0.988315
213372325,negative,-0.908504
213375859,negative,-0.709995
215027683,negative,-0.524623
215028886,negative,-0.998029
215029639,neutral,0.0
215030676,positive,0.475845
215030868,negative,-0.963582
215033264,negative,-0.994364
215034010,positive,0.357536
215043628,positive,0.797662
215045080,neutral,0.0
215045529,positive,0.903685
215048242,positive,0.340978
215049249,negative,-0.306797
215065106,positive,0.815781
215072179,positive,0.844493
215091817,positive,0.982815
215120333,negative,-0.922722
215121128,neutral,0.0
215121687,negative,-0.80053
215121900,negative,-0.735301
215122257,neutral,0.0
